Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-BR,06-071-9002,PST,116.3906,34.0714,1244,Joshua Tree National Park - Black Rock
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
JOTR-BR,O3_PPB,1/23/2010 12:00:00 AM,46,46,46,46,46,46,47,46,44,44,45,48,49,50,50,48,43,43,41,43,43,41,39,39,
JOTR-BR,O3_PPB,1/24/2010 12:00:00 AM,40,40,40,41,42,43,42,41,42,46,47,47,49,50,50,50,46,41,42,44,44,44,46,45,
JOTR-BR,O3_PPB,1/25/2010 12:00:00 AM,46,43,42,43,42,43,42,42,45,47,47,48,50,53,54,53,50,43,44,47,44,46,44,41,
JOTR-BR,O3_PPB,1/26/2010 12:00:00 AM,42,44,41,42,43,44,49,49,47,46,49,50,52,53,52,51,49,41,39,37,39,38,33,33,
JOTR-BR,O3_PPB,1/27/2010 12:00:00 AM,34,35,34,37,39,39,40,40,40,-999,40,40,39,41,41,41,44,43,42,42,41,43,43,41,
JOTR-BR,O3_PPB,1/28/2010 12:00:00 AM,41,42,42,43,43,41,42,42,43,44,45,46,47,48,49,49,49,46,44,46,46,45,43,44,
JOTR-BR,O3_PPB,1/29/2010 12:00:00 AM,43,43,43,42,41,41,40,39,42,46,46,46,47,48,48,47,46,44,38,40,41,40,45,46,
JOTR-BR,O3_PPB,1/30/2010 12:00:00 AM,48,47,47,47,47,46,46,44,45,49,51,51,52,53,54,53,54,50,47,45,41,39,38,37,
JOTR-BR,O3_PPB,1/31/2010 12:00:00 AM,38,37,38,39,38,38,38,39,46,50,51,53,55,56,57,57,55,48,45,47,46,47,46,46,
JOTR-BR,O3_PPB,2/1/2010 12:00:00 AM,47,47,46,46,46,46,46,46,47,53,54,54,54,54,54,53,54,54,51,47,45,47,45,45,
JOTR-BR,O3_PPB,2/2/2010 12:00:00 AM,44,47,50,50,44,41,42,39,44,52,-999,54,53,54,54,54,53,50,44,41,41,40,40,41,
JOTR-BR,O3_PPB,2/3/2010 12:00:00 AM,42,44,45,44,44,41,40,44,47,51,53,54,54,55,55,55,54,51,48,47,47,48,47,45,
JOTR-BR,O3_PPB,2/4/2010 12:00:00 AM,44,43,44,46,48,47,45,47,47,52,55,55,56,58,56,55,53,53,50,49,48,47,46,48,
JOTR-BR,O3_PPB,2/5/2010 12:00:00 AM,50,53,55,54,52,53,51,50,50,51,50,49,47,45,45,45,43,40,39,41,40,40,39,37,
JOTR-BR,O3_PPB,2/6/2010 12:00:00 AM,38,41,41,39,37,37,39,39,40,37,37,39,38,42,43,44,45,46,48,48,47,47,46,47,
JOTR-BR,O3_PPB,2/7/2010 12:00:00 AM,46,45,45,45,45,45,45,44,43,43,44,45,46,47,47,46,45,43,38,37,34,35,35,36,
JOTR-BR,O3_PPB,2/8/2010 12:00:00 AM,35,37,37,37,38,38,38,38,41,43,43,44,45,46,47,47,46,45,44,43,42,39,37,39,
JOTR-BR,O3_PPB,2/9/2010 12:00:00 AM,40,38,39,41,41,43,44,44,45,-999,46,46,47,47,45,44,44,46,45,45,45,44,42,41,
JOTR-BR,O3_PPB,2/10/2010 12:00:00 AM,41,39,41,41,43,42,42,41,41,42,43,44,46,47,47,48,48,44,42,41,40,41,41,42,
JOTR-BR,O3_PPB,2/11/2010 12:00:00 AM,38,39,40,42,43,42,42,42,47,47,48,49,49,51,53,53,51,47,44,45,47,45,44,42,
JOTR-BR,O3_PPB,2/12/2010 12:00:00 AM,44,50,48,48,44,40,40,40,42,43,42,45,48,51,53,53,49,46,46,44,44,45,46,44,
JOTR-BR,O3_PPB,2/13/2010 12:00:00 AM,44,43,45,46,46,45,44,45,49,50,50,52,53,54,55,55,54,49,47,45,47,48,46,46,
JOTR-BR,O3_PPB,2/14/2010 12:00:00 AM,46,45,47,49,49,49,48,48,49,49,50,51,53,54,55,56,54,51,52,52,52,51,52,52,
JOTR-BR,O3_PPB,2/15/2010 12:00:00 AM,52,52,50,50,49,49,49,50,51,53,53,53,54,55,56,56,55,51,49,51,48,48,50,49,
JOTR-BR,O3_PPB,2/16/2010 12:00:00 AM,51,50,48,48,47,46,47,46,51,51,52,53,52,52,52,53,53,48,45,46,45,46,46,45,
JOTR-BR,O3_PPB,2/17/2010 12:00:00 AM,46,47,47,46,45,46,45,44,48,51,51,52,52,53,53,54,53,47,45,46,46,48,50,39,
JOTR-BR,O3_PPB,2/18/2010 12:00:00 AM,38,41,41,36,35,40,43,44,49,49,55,61,65,68,67,66,66,61,63,61,62,62,65,61,
JOTR-BR,O3_PPB,2/19/2010 12:00:00 AM,61,59,61,64,70,72,71,68,65,59,55,56,55,56,57,56,57,56,54,51,52,52,51,51,
JOTR-BR,O3_PPB,2/20/2010 12:00:00 AM,50,49,48,46,46,51,54,56,56,54,52,51,51,51,49,48,48,46,43,43,42,44,46,47,
JOTR-BR,O3_PPB,2/21/2010 12:00:00 AM,47,48,46,45,45,45,45,46,46,46,48,48,48,48,47,47,46,44,43,41,40,39,41,43,
JOTR-BR,O3_PPB,2/22/2010 12:00:00 AM,43,43,46,47,47,46,45,43,44,44,46,46,48,50,51,51,50,49,48,47,47,47,47,48,
JOTR-BR,O3_PPB,2/23/2010 12:00:00 AM,47,48,48,49,48,48,48,48,-999,49,50,52,52,51,52,52,51,50,49,49,49,48,47,50,
JOTR-BR,O3_PPB,2/24/2010 12:00:00 AM,51,51,51,52,53,52,51,51,50,53,52,51,48,47,45,45,43,40,38,37,36,36,37,37,
JOTR-BR,O3_PPB,2/25/2010 12:00:00 AM,38,40,39,38,41,43,43,40,44,47,48,49,49,50,52,52,52,50,48,48,48,47,48,48,
JOTR-BR,O3_PPB,2/26/2010 12:00:00 AM,46,46,44,44,44,45,45,45,47,46,48,49,50,51,50,51,51,50,49,51,50,49,50,50,
JOTR-BR,O3_PPB,2/27/2010 12:00:00 AM,50,51,49,49,48,48,46,41,40,40,41,43,44,45,48,48,49,49,48,49,45,43,45,45,
JOTR-BR,O3_PPB,2/28/2010 12:00:00 AM,45,45,48,45,46,45,44,46,48,48,48,48,49,50,50,51,50,49,47,43,43,43,43,42,
JOTR-BR,O3_PPB,3/1/2010 12:00:00 AM,40,39,39,39,41,39,38,42,46,46,45,47,49,50,51,52,52,48,47,47,47,48,49,49,
JOTR-BR,O3_PPB,3/2/2010 12:00:00 AM,50,50,49,48,48,48,48,48,-999,-999,52,53,52,51,53,55,55,54,52,50,48,46,41,42,
JOTR-BR,O3_PPB,3/3/2010 12:00:00 AM,41,43,43,42,42,42,45,40,47,51,51,52,53,53,54,55,54,52,49,46,47,47,50,49,
JOTR-BR,O3_PPB,3/4/2010 12:00:00 AM,50,50,47,49,53,56,53,52,53,52,53,55,56,56,57,57,54,50,47,47,47,48,48,51,
JOTR-BR,O3_PPB,3/5/2010 12:00:00 AM,51,55,55,55,54,54,51,53,54,55,56,60,60,61,60,62,62,60,57,57,58,57,57,56,
JOTR-BR,O3_PPB,3/6/2010 12:00:00 AM,59,61,59,59,59,57,55,54,59,60,60,61,60,58,56,57,57,57,57,56,54,50,47,58,
JOTR-BR,O3_PPB,3/7/2010 12:00:00 AM,55,54,45,43,47,48,48,50,51,50,51,52,54,57,55,51,51,46,40,42,39,45,45,44,
JOTR-BR,O3_PPB,3/8/2010 12:00:00 AM,44,46,45,45,43,45,46,45,47,48,49,50,52,53,54,52,51,49,48,48,50,51,51,52,
JOTR-BR,O3_PPB,3/9/2010 12:00:00 AM,52,52,52,51,52,51,47,43,44,48,48,-999,49,48,48,48,48,47,46,45,45,43,42,45,
JOTR-BR,O3_PPB,3/10/2010 12:00:00 AM,44,45,42,45,46,48,47,50,51,50,47,48,48,49,49,49,47,47,42,43,51,53,53,52,
JOTR-BR,O3_PPB,3/11/2010 12:00:00 AM,51,50,49,49,50,49,48,49,49,49,51,52,53,54,57,58,58,56,53,50,50,50,50,50,
JOTR-BR,O3_PPB,3/12/2010 12:00:00 AM,50,50,50,50,51,53,53,55,59,57,59,59,59,60,61,60,59,58,59,58,56,53,51,49,
JOTR-BR,O3_PPB,3/13/2010 12:00:00 AM,49,48,45,44,45,49,49,49,50,50,51,52,53,54,55,55,55,50,48,54,54,54,53,52,
JOTR-BR,O3_PPB,3/14/2010 12:00:00 AM,52,54,54,53,52,52,52,52,52,52,52,51,52,52,53,53,54,54,51,50,50,51,52,53,
JOTR-BR,O3_PPB,3/15/2010 12:00:00 AM,52,53,52,51,51,49,49,48,50,50,52,53,54,55,56,58,58,56,54,53,53,54,53,53,
JOTR-BR,O3_PPB,3/16/2010 12:00:00 AM,52,50,51,52,51,52,51,52,52,55,55,57,58,62,59,59,58,56,52,49,52,55,56,55,
JOTR-BR,O3_PPB,3/17/2010 12:00:00 AM,56,53,55,54,55,54,54,56,58,57,58,59,60,61,62,62,62,64,61,59,59,60,59,58,
JOTR-BR,O3_PPB,3/18/2010 12:00:00 AM,60,59,57,56,56,56,55,58,61,63,63,64,66,70,72,76,79,78,73,71,70,63,50,52,
JOTR-BR,O3_PPB,3/19/2010 12:00:00 AM,52,53,52,52,52,52,52,53,55,56,57,57,57,56,56,55,55,53,51,49,50,50,50,50,
JOTR-BR,O3_PPB,3/20/2010 12:00:00 AM,49,49,49,49,49,49,50,52,50,51,51,53,55,56,60,61,60,59,57,55,55,56,58,59,
JOTR-BR,O3_PPB,3/21/2010 12:00:00 AM,58,59,58,58,60,61,60,60,59,60,62,61,61,62,63,65,65,64,65,69,68,67,67,66,
JOTR-BR,O3_PPB,3/22/2010 12:00:00 AM,64,64,64,63,63,61,61,61,59,61,65,63,63,66,70,71,69,68,66,64,63,61,60,59,
JOTR-BR,O3_PPB,3/23/2010 12:00:00 AM,56,54,53,52,53,53,51,-999,-999,55,57,58,58,58,59,60,60,58,55,56,56,55,57,59,
JOTR-BR,O3_PPB,3/24/2010 12:00:00 AM,59,57,56,57,56,56,54,53,53,53,54,56,60,61,62,65,63,65,65,64,64,66,67,67,
JOTR-BR,O3_PPB,3/25/2010 12:00:00 AM,66,68,69,70,68,66,67,67,67,65,64,65,64,64,66,67,65,61,59,57,56,54,53,50,
JOTR-BR,O3_PPB,3/26/2010 12:00:00 AM,53,54,59,60,59,56,54,53,53,53,53,55,57,57,58,59,59,58,56,52,53,52,50,49,
JOTR-BR,O3_PPB,3/27/2010 12:00:00 AM,52,51,52,52,52,52,52,53,54,55,56,57,59,61,63,63,63,62,59,57,56,56,56,55,
JOTR-BR,O3_PPB,3/28/2010 12:00:00 AM,53,53,52,54,52,53,51,52,53,54,55,56,57,58,58,62,58,57,58,58,58,58,58,58,
JOTR-BR,O3_PPB,3/29/2010 12:00:00 AM,57,55,53,53,54,55,58,64,66,65,65,66,68,70,72,73,75,79,76,72,69,69,67,61,
JOTR-BR,O3_PPB,3/30/2010 12:00:00 AM,58,56,55,55,53,51,52,-999,51,49,42,45,55,59,59,58,58,55,51,49,65,73,72,70,
JOTR-BR,O3_PPB,3/31/2010 12:00:00 AM,62,60,59,57,55,51,54,52,54,54,57,58,58,59,58,58,57,57,57,56,55,56,56,56,
JOTR-BR,O3_PPB,4/1/2010 12:00:00 AM,55,55,54,55,54,54,53,55,56,57,58,59,59,60,61,58,55,53,51,52,52,50,49,51,
JOTR-BR,O3_PPB,4/2/2010 12:00:00 AM,51,47,49,51,53,54,52,56,57,57,58,60,64,66,69,71,70,69,63,59,60,60,59,58,
JOTR-BR,O3_PPB,4/3/2010 12:00:00 AM,58,59,56,56,56,55,55,55,58,59,59,60,62,64,67,69,70,66,58,58,64,64,64,63,
JOTR-BR,O3_PPB,4/4/2010 12:00:00 AM,63,63,62,62,61,61,62,62,62,61,61,62,65,64,64,54,51,53,63,63,58,45,43,43,
JOTR-BR,O3_PPB,4/5/2010 12:00:00 AM,47,48,50,52,50,50,51,49,50,51,51,50,50,51,52,54,58,57,54,52,52,62,63,63,
JOTR-BR,O3_PPB,4/6/2010 12:00:00 AM,60,60,59,59,58,58,58,57,58,58,58,-999,-999,60,61,61,62,61,60,59,56,56,55,54,
JOTR-BR,O3_PPB,4/7/2010 12:00:00 AM,55,55,55,56,55,53,52,53,54,55,56,58,59,60,61,63,64,63,61,59,60,59,59,59,
JOTR-BR,O3_PPB,4/8/2010 12:00:00 AM,59,58,56,56,57,57,57,58,60,62,65,65,65,65,66,68,65,64,67,66,64,57,54,53,
JOTR-BR,O3_PPB,4/9/2010 12:00:00 AM,54,54,57,59,61,61,64,66,65,65,66,66,68,74,64,62,64,67,69,63,51,45,43,43,
JOTR-BR,O3_PPB,4/10/2010 12:00:00 AM,41,39,41,42,42,42,43,45,45,46,48,52,59,63,65,70,77,79,73,67,64,59,59,59,
JOTR-BR,O3_PPB,4/11/2010 12:00:00 AM,56,58,56,54,52,51,49,50,53,53,53,55,57,-999,-999,-999,57,56,54,54,55,56,58,55,
JOTR-BR,O3_PPB,4/12/2010 12:00:00 AM,54,53,52,51,51,49,51,51,53,55,56,57,57,57,58,61,62,63,61,57,53,52,49,48,
JOTR-BR,O3_PPB,4/13/2010 12:00:00 AM,48,49,50,47,50,49,49,53,54,55,57,58,60,62,63,63,62,62,58,54,54,54,54,54,
JOTR-BR,O3_PPB,4/14/2010 12:00:00 AM,56,57,55,52,52,52,54,61,61,63,63,66,69,72,75,76,75,74,70,65,63,65,67,65,
JOTR-BR,O3_PPB,4/15/2010 12:00:00 AM,65,63,62,62,62,60,61,62,65,69,72,74,77,80,80,80,79,76,74,71,74,77,78,75,
JOTR-BR,O3_PPB,4/16/2010 12:00:00 AM,74,75,68,64,62,60,61,67,70,74,75,74,78,74,68,73,75,73,71,66,64,64,65,66,
JOTR-BR,O3_PPB,4/17/2010 12:00:00 AM,67,64,63,65,65,65,63,63,64,68,73,77,79,82,86,84,80,81,79,77,81,78,76,74,
JOTR-BR,O3_PPB,4/18/2010 12:00:00 AM,71,70,67,64,65,66,69,75,74,74,72,73,73,74,75,74,74,71,67,69,68,67,66,66,
JOTR-BR,O3_PPB,4/19/2010 12:00:00 AM,65,62,60,56,54,57,58,64,64,63,57,54,56,58,64,66,64,60,62,60,55,53,51,50,
JOTR-BR,O3_PPB,4/20/2010 12:00:00 AM,50,49,49,51,52,51,52,49,49,-999,50,51,54,54,51,47,44,44,44,41,43,47,52,57,
JOTR-BR,O3_PPB,4/21/2010 12:00:00 AM,56,53,50,48,49,51,51,50,51,51,55,55,54,54,55,56,55,53,51,48,45,47,49,50,
JOTR-BR,O3_PPB,4/22/2010 12:00:00 AM,51,51,51,50,49,47,47,47,48,49,50,49,51,51,50,51,51,49,44,40,43,45,47,48,
JOTR-BR,O3_PPB,4/23/2010 12:00:00 AM,50,49,51,51,51,49,52,55,56,57,58,58,59,61,62,63,62,57,52,52,52,53,52,52,
JOTR-BR,O3_PPB,4/24/2010 12:00:00 AM,53,52,51,52,52,52,52,54,53,55,57,58,59,67,69,70,66,67,69,68,70,68,66,62,
JOTR-BR,O3_PPB,4/25/2010 12:00:00 AM,60,59,59,60,58,57,58,59,59,63,64,65,70,72,74,73,75,77,81,80,73,67,67,66,
JOTR-BR,O3_PPB,4/26/2010 12:00:00 AM,65,64,62,60,-999,59,60,64,63,64,64,64,63,64,66,71,83,78,72,70,67,68,68,69,
JOTR-BR,O3_PPB,4/27/2010 12:00:00 AM,69,67,66,68,67,67,71,72,74,74,74,74,74,70,76,77,75,71,71,62,48,45,46,44,
JOTR-BR,O3_PPB,4/28/2010 12:00:00 AM,44,44,45,45,42,41,41,44,43,43,52,55,60,61,59,60,61,62,62,62,58,60,60,60,
JOTR-BR,O3_PPB,4/29/2010 12:00:00 AM,61,61,57,55,50,49,52,58,59,60,62,62,63,59,60,58,58,56,55,53,53,51,48,53,
JOTR-BR,O3_PPB,4/30/2010 12:00:00 AM,52,51,50,51,51,49,47,47,48,48,49,50,50,50,51,51,52,51,50,48,47,46,46,46,
JOTR-BR,O3_PPB,5/1/2010 12:00:00 AM,46,47,47,48,47,46,47,47,48,49,50,52,55,59,63,66,66,67,67,64,59,58,57,56,
JOTR-BR,O3_PPB,5/2/2010 12:00:00 AM,55,54,54,53,53,52,53,57,58,59,61,67,69,71,70,70,69,69,66,63,62,60,60,60,
JOTR-BR,O3_PPB,5/3/2010 12:00:00 AM,59,61,58,59,59,59,61,64,65,64,65,66,68,72,77,79,80,79,74,71,70,72,72,71,
JOTR-BR,O3_PPB,5/4/2010 12:00:00 AM,71,70,66,66,66,63,62,-999,63,65,67,69,72,75,77,79,90,91,89,83,80,78,77,75,
JOTR-BR,O3_PPB,5/5/2010 12:00:00 AM,72,73,65,62,57,56,59,65,68,70,68,67,67,72,83,85,83,79,75,73,70,68,67,66,
JOTR-BR,O3_PPB,5/6/2010 12:00:00 AM,59,60,55,52,50,50,50,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,56,54,54,55,
JOTR-BR,O3_PPB,5/7/2010 12:00:00 AM,55,54,53,53,52,51,53,-999,-999,58,59,59,60,62,62,62,63,62,73,72,75,75,76,74,
JOTR-BR,O3_PPB,5/8/2010 12:00:00 AM,68,62,57,52,51,51,54,60,65,69,69,73,82,86,93,91,87,86,84,80,79,78,74,72,
JOTR-BR,O3_PPB,5/9/2010 12:00:00 AM,74,73,71,70,69,69,67,65,59,59,58,57,57,58,60,59,55,55,56,54,54,52,51,61,
JOTR-BR,O3_PPB,5/10/2010 12:00:00 AM,62,59,56,56,57,58,60,62,59,59,59,61,62,62,63,67,68,62,60,58,56,52,49,48,
JOTR-BR,O3_PPB,5/11/2010 12:00:00 AM,47,47,49,47,48,51,60,59,57,71,76,65,61,60,61,60,62,63,61,56,54,52,51,52,
JOTR-BR,O3_PPB,5/12/2010 12:00:00 AM,52,52,53,51,49,47,50,50,50,-999,-999,52,55,57,57,58,60,69,68,65,58,55,54,53,
JOTR-BR,O3_PPB,5/13/2010 12:00:00 AM,54,55,55,53,52,52,56,59,62,63,65,65,68,70,70,70,69,72,75,71,66,65,64,61,
JOTR-BR,O3_PPB,5/14/2010 12:00:00 AM,60,62,60,60,60,59,63,68,67,65,65,65,65,66,69,70,74,73,68,65,65,64,61,61,
JOTR-BR,O3_PPB,5/15/2010 12:00:00 AM,62,63,63,64,65,66,69,72,74,73,72,73,76,75,76,76,75,75,73,80,79,77,74,70,
JOTR-BR,O3_PPB,5/16/2010 12:00:00 AM,70,70,66,64,65,67,70,72,74,74,73,73,72,70,69,70,68,66,76,79,77,71,68,69,
JOTR-BR,O3_PPB,5/17/2010 12:00:00 AM,66,65,66,66,69,76,80,74,73,74,73,73,71,67,62,64,65,52,34,34,38,42,47,45,
JOTR-BR,O3_PPB,5/18/2010 12:00:00 AM,43,42,40,40,37,37,42,45,46,46,46,47,49,-999,53,55,54,53,52,47,48,48,51,57,
JOTR-BR,O3_PPB,5/19/2010 12:00:00 AM,58,56,58,60,58,56,57,58,59,58,59,61,61,62,59,54,65,77,72,63,57,54,47,46,
JOTR-BR,O3_PPB,5/20/2010 12:00:00 AM,44,39,41,36,36,38,43,40,44,55,61,63,69,74,75,79,83,85,82,80,76,75,69,65,
JOTR-BR,O3_PPB,5/21/2010 12:00:00 AM,66,63,59,61,58,58,59,63,67,70,74,72,73,78,87,88,82,78,71,68,66,63,59,56,
JOTR-BR,O3_PPB,5/22/2010 12:00:00 AM,54,53,50,50,47,45,52,46,50,59,60,61,62,64,63,63,60,57,55,54,52,51,52,54,
JOTR-BR,O3_PPB,5/23/2010 12:00:00 AM,54,52,53,52,50,48,49,49,50,50,52,52,51,52,53,54,54,54,50,48,47,46,46,47,
JOTR-BR,O3_PPB,5/24/2010 12:00:00 AM,47,47,47,47,48,48,49,51,52,52,53,53,56,57,59,60,62,61,59,56,57,56,53,52,
JOTR-BR,O3_PPB,5/25/2010 12:00:00 AM,52,50,47,47,48,48,54,56,57,60,63,63,66,71,70,70,74,72,67,62,61,62,61,65,
JOTR-BR,O3_PPB,5/26/2010 12:00:00 AM,68,70,69,66,60,50,40,38,42,43,34,37,49,48,51,52,54,57,57,56,56,53,53,51,
JOTR-BR,O3_PPB,5/27/2010 12:00:00 AM,39,36,34,33,34,35,29,30,30,29,29,33,39,42,41,42,45,46,45,43,42,39,37,39,
JOTR-BR,O3_PPB,5/28/2010 12:00:00 AM,41,48,46,46,42,41,43,47,48,51,55,65,69,77,82,88,69,65,62,50,48,51,54,58,
JOTR-BR,O3_PPB,5/29/2010 12:00:00 AM,58,56,55,54,54,54,54,55,55,56,58,61,63,61,60,60,61,62,60,56,54,56,57,56,
JOTR-BR,O3_PPB,5/30/2010 12:00:00 AM,55,54,53,54,53,53,53,53,54,56,57,58,61,62,62,63,64,65,91,84,82,82,81,76,
JOTR-BR,O3_PPB,5/31/2010 12:00:00 AM,73,72,69,69,70,70,71,75,75,75,77,76,75,79,78,85,81,78,75,72,71,69,68,70,
JOTR-BR,O3_PPB,6/1/2010 12:00:00 AM,72,67,68,66,65,63,64,65,67,71,72,71,73,-999,-999,75,75,72,58,54,52,48,40,36,
JOTR-BR,O3_PPB,6/2/2010 12:00:00 AM,34,37,38,39,37,36,38,41,46,49,58,60,67,67,65,64,65,77,78,76,67,59,61,56,
JOTR-BR,O3_PPB,6/3/2010 12:00:00 AM,52,58,53,53,51,52,54,55,57,59,66,75,77,75,78,85,91,90,92,87,84,78,70,68,
JOTR-BR,O3_PPB,6/4/2010 12:00:00 AM,70,75,75,73,68,66,68,71,72,71,76,87,93,96,94,93,99,111,119,117,110,103,89,84,
JOTR-BR,O3_PPB,6/5/2010 12:00:00 AM,79,82,85,76,61,59,66,70,70,76,81,85,95,102,100,90,93,111,114,104,81,73,87,93,
JOTR-BR,O3_PPB,6/6/2010 12:00:00 AM,73,66,67,67,58,56,63,63,66,71,80,85,87,91,86,83,83,78,75,61,59,65,66,63,
JOTR-BR,O3_PPB,6/7/2010 12:00:00 AM,61,62,54,52,55,54,52,46,43,45,43,43,50,55,72,81,81,83,78,68,62,58,54,48,
JOTR-BR,O3_PPB,6/8/2010 12:00:00 AM,37,33,32,31,31,34,36,40,42,48,53,55,54,61,55,47,42,46,42,45,63,65,58,53,
JOTR-BR,O3_PPB,6/9/2010 12:00:00 AM,49,56,66,69,71,73,72,71,70,71,73,71,70,72,72,77,84,75,79,76,78,76,61,48,
