Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-BR,06-071-9002,PST,116.3906,34.0714,1244,Joshua Tree National Park - Black Rock
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
JOTR-BR,O3_PPB,2/5/1995 12:00:00 AM,38,39,41,39,36,-999,37,37,42,44,45,46,47,48,49,48,44,37,36,37,38,39,40,41,
JOTR-BR,O3_PPB,2/6/1995 12:00:00 AM,40,40,40,39,38,-999,38,38,42,45,46,50,54,53,52,52,52,49,48,50,52,49,51,51,
JOTR-BR,O3_PPB,2/7/1995 12:00:00 AM,51,51,54,51,-999,-999,49,48,53,52,51,52,54,-999,-999,65,66,61,57,54,49,53,47,45,
JOTR-BR,O3_PPB,2/8/1995 12:00:00 AM,48,48,48,41,42,-999,40,42,41,40,46,49,52,54,53,52,49,42,34,33,35,37,37,35,
JOTR-BR,O3_PPB,2/9/1995 12:00:00 AM,34,34,34,36,34,-999,31,32,39,42,44,47,50,51,53,49,48,40,38,39,37,36,36,37,
JOTR-BR,O3_PPB,2/10/1995 12:00:00 AM,36,34,35,36,38,-999,37,39,44,44,44,45,46,47,48,48,52,52,48,48,46,45,43,40,
JOTR-BR,O3_PPB,2/11/1995 12:00:00 AM,38,40,44,43,43,-999,44,46,46,45,46,47,48,48,48,48,46,43,42,42,41,40,40,39,
JOTR-BR,O3_PPB,2/12/1995 12:00:00 AM,39,40,42,41,40,-999,39,37,43,44,45,45,45,46,48,47,47,47,46,46,46,44,42,45,
JOTR-BR,O3_PPB,2/13/1995 12:00:00 AM,45,44,44,40,36,-999,35,35,35,35,35,34,33,34,35,32,29,31,31,30,30,26,27,29,
JOTR-BR,O3_PPB,2/14/1995 12:00:00 AM,32,33,30,30,31,-999,29,31,33,33,-999,-999,38,40,41,42,42,39,40,41,41,41,38,33,
JOTR-BR,O3_PPB,2/15/1995 12:00:00 AM,30,25,26,23,21,-999,23,31,32,34,36,40,43,46,50,51,-999,-999,-999,22,18,18,18,21,
JOTR-BR,O3_PPB,2/16/1995 12:00:00 AM,21,21,21,20,-999,-999,26,36,-999,43,44,45,46,46,46,45,47,44,39,41,40,42,40,36,
JOTR-BR,O3_PPB,2/17/1995 12:00:00 AM,34,34,34,35,35,-999,36,38,41,40,42,44,45,47,48,48,47,42,42,43,41,43,42,43,
JOTR-BR,O3_PPB,2/18/1995 12:00:00 AM,40,39,42,42,43,-999,43,43,45,46,47,47,45,45,46,46,45,43,42,42,43,42,42,42,
JOTR-BR,O3_PPB,2/19/1995 12:00:00 AM,41,40,40,40,39,-999,39,39,39,40,42,44,46,47,48,48,47,44,44,44,43,44,44,43,
JOTR-BR,O3_PPB,2/20/1995 12:00:00 AM,42,40,40,39,39,-999,40,40,41,42,45,47,48,49,49,50,47,45,42,43,41,44,44,43,
JOTR-BR,O3_PPB,2/21/1995 12:00:00 AM,42,42,41,40,40,-999,42,39,38,43,39,45,47,-999,47,46,47,45,41,38,36,35,36,35,
JOTR-BR,O3_PPB,2/22/1995 12:00:00 AM,36,37,35,35,37,-999,36,39,39,35,39,44,45,46,-999,46,46,46,40,37,37,36,36,36,
JOTR-BR,O3_PPB,2/23/1995 12:00:00 AM,37,37,41,41,-999,-999,40,40,43,45,48,50,53,54,54,55,54,50,45,47,45,45,46,46,
JOTR-BR,O3_PPB,2/24/1995 12:00:00 AM,48,47,45,44,44,-999,43,42,50,48,50,50,51,51,52,49,52,51,50,50,48,47,45,45,
JOTR-BR,O3_PPB,2/25/1995 12:00:00 AM,47,49,48,46,41,-999,34,38,42,45,44,50,55,56,59,63,61,58,57,59,60,58,57,58,
JOTR-BR,O3_PPB,2/26/1995 12:00:00 AM,59,56,53,53,57,-999,61,61,63,61,59,57,55,54,54,58,62,65,64,61,57,50,48,48,
JOTR-BR,O3_PPB,2/27/1995 12:00:00 AM,51,50,51,50,52,-999,50,51,50,49,45,46,44,45,47,50,48,41,40,39,35,32,32,32,
JOTR-BR,O3_PPB,2/28/1995 12:00:00 AM,31,29,29,28,27,-999,25,26,28,-999,-999,33,35,36,31,30,30,29,27,27,26,26,24,24,
JOTR-BR,O3_PPB,3/1/1995 12:00:00 AM,24,24,24,25,24,-999,22,22,22,28,30,30,33,35,34,34,32,28,29,28,27,27,25,22,
JOTR-BR,O3_PPB,3/2/1995 12:00:00 AM,24,25,27,29,-999,-999,37,37,37,37,37,37,37,36,36,34,35,35,34,35,34,35,34,35,
JOTR-BR,O3_PPB,3/3/1995 12:00:00 AM,34,35,36,36,36,-999,37,37,37,37,35,35,38,39,40,41,40,37,36,33,32,36,37,38,
JOTR-BR,O3_PPB,3/4/1995 12:00:00 AM,37,35,35,35,37,-999,38,38,39,40,41,42,42,43,43,42,38,35,33,33,30,25,23,24,
JOTR-BR,O3_PPB,3/5/1995 12:00:00 AM,30,28,28,23,19,-999,19,20,20,19,20,21,21,24,25,24,24,23,25,24,23,23,22,22,
JOTR-BR,O3_PPB,3/6/1995 12:00:00 AM,22,23,26,25,35,-999,38,39,38,40,42,46,49,49,50,50,49,47,44,43,40,41,42,39,
JOTR-BR,O3_PPB,3/7/1995 12:00:00 AM,39,40,40,41,-999,-999,-999,45,47,46,47,47,49,50,50,52,51,51,50,48,49,46,46,47,
JOTR-BR,O3_PPB,3/8/1995 12:00:00 AM,49,50,49,49,49,-999,49,49,49,49,49,50,51,52,53,54,54,56,55,52,52,54,55,54,
JOTR-BR,O3_PPB,3/9/1995 12:00:00 AM,54,54,54,55,53,-999,54,52,53,54,55,-999,56,58,57,59,56,57,55,51,46,47,49,50,
JOTR-BR,O3_PPB,3/10/1995 12:00:00 AM,51,52,60,59,57,-999,49,48,48,52,54,52,53,53,53,56,53,48,46,50,48,47,45,41,
JOTR-BR,O3_PPB,3/11/1995 12:00:00 AM,39,33,33,35,42,-999,49,47,46,50,49,48,48,47,47,47,45,45,43,44,43,43,42,43,
JOTR-BR,O3_PPB,3/12/1995 12:00:00 AM,41,42,40,34,31,-999,34,37,41,43,45,46,46,46,47,48,48,47,46,45,45,43,44,43,
JOTR-BR,O3_PPB,3/13/1995 12:00:00 AM,43,38,34,38,36,-999,34,41,42,44,47,48,49,51,54,57,59,57,48,41,38,37,38,38,
JOTR-BR,O3_PPB,3/14/1995 12:00:00 AM,38,37,40,41,-999,-999,41,43,47,50,52,52,51,50,47,49,50,41,38,41,40,36,36,35,
JOTR-BR,O3_PPB,3/15/1995 12:00:00 AM,36,36,35,34,35,-999,39,36,36,38,39,44,44,45,48,54,51,53,51,46,41,42,43,38,
JOTR-BR,O3_PPB,3/16/1995 12:00:00 AM,37,38,37,37,37,-999,39,43,48,49,-999,53,52,55,58,63,65,66,73,66,67,61,60,60,
JOTR-BR,O3_PPB,3/17/1995 12:00:00 AM,55,50,49,47,46,-999,44,52,63,66,71,73,74,75,73,69,71,73,71,71,69,63,59,58,
JOTR-BR,O3_PPB,3/18/1995 12:00:00 AM,54,52,54,55,59,-999,53,60,63,62,62,59,62,66,71,79,81,72,67,65,58,47,54,50,
JOTR-BR,O3_PPB,3/19/1995 12:00:00 AM,51,48,44,37,38,-999,33,33,36,40,41,45,49,51,52,52,62,65,65,65,70,72,62,55,
JOTR-BR,O3_PPB,3/20/1995 12:00:00 AM,53,60,55,52,49,-999,41,39,39,41,44,44,44,41,40,41,42,45,42,36,25,23,23,21,
JOTR-BR,O3_PPB,3/21/1995 12:00:00 AM,23,26,26,29,-999,-999,35,36,33,29,30,31,41,44,46,46,47,-999,43,44,46,47,45,46,
JOTR-BR,O3_PPB,3/22/1995 12:00:00 AM,-999,-999,-999,-999,-999,-999,44,46,46,46,48,50,49,50,50,50,50,-999,-999,47,48,47,46,47,
JOTR-BR,O3_PPB,3/23/1995 12:00:00 AM,48,50,49,47,45,-999,43,42,42,40,41,41,44,45,49,49,50,47,44,42,39,36,36,36,
JOTR-BR,O3_PPB,3/24/1995 12:00:00 AM,35,36,37,36,33,-999,36,41,41,45,45,46,48,49,50,50,50,47,43,37,37,39,39,39,
JOTR-BR,O3_PPB,3/25/1995 12:00:00 AM,41,42,41,42,43,-999,42,44,44,45,46,46,48,48,49,49,48,48,47,46,44,43,43,43,
JOTR-BR,O3_PPB,3/26/1995 12:00:00 AM,42,43,43,43,43,-999,43,44,45,45,47,48,49,50,51,51,51,49,47,46,47,47,44,45,
JOTR-BR,O3_PPB,3/27/1995 12:00:00 AM,46,45,45,46,46,-999,44,46,47,46,47,47,48,49,50,50,47,45,41,41,44,45,43,42,
JOTR-BR,O3_PPB,3/28/1995 12:00:00 AM,43,43,42,43,-999,-999,42,43,45,46,48,49,50,51,53,52,51,51,48,48,46,44,45,43,
JOTR-BR,O3_PPB,3/29/1995 12:00:00 AM,43,42,43,-999,-999,-999,43,45,46,48,49,51,52,53,53,53,52,51,48,47,47,46,45,44,
JOTR-BR,O3_PPB,3/30/1995 12:00:00 AM,45,45,46,45,44,-999,43,46,47,47,48,50,52,53,54,54,55,55,52,49,49,50,51,51,
JOTR-BR,O3_PPB,3/31/1995 12:00:00 AM,49,50,49,49,48,-999,48,50,50,51,52,53,53,53,54,54,54,53,47,47,48,45,46,46,
JOTR-BR,O3_PPB,4/1/1995 12:00:00 AM,45,45,45,45,46,-999,46,51,54,61,66,66,68,71,69,68,72,75,74,69,72,70,64,61,
JOTR-BR,O3_PPB,4/2/1995 12:00:00 AM,55,57,56,54,51,-999,47,46,47,48,48,48,49,52,55,53,50,50,44,40,40,39,39,39,
JOTR-BR,O3_PPB,4/3/1995 12:00:00 AM,43,44,43,43,43,-999,41,43,44,45,47,49,51,52,53,52,52,51,49,47,45,42,41,41,
JOTR-BR,O3_PPB,4/4/1995 12:00:00 AM,41,41,41,40,-999,-999,40,44,45,45,46,47,49,52,57,65,74,79,81,84,82,73,67,60,
JOTR-BR,O3_PPB,4/5/1995 12:00:00 AM,61,62,60,56,52,-999,45,52,51,48,47,48,55,48,46,47,51,55,53,46,41,39,39,39,
JOTR-BR,O3_PPB,4/6/1995 12:00:00 AM,39,39,43,48,45,-999,41,42,45,51,50,51,52,55,58,58,58,60,61,59,59,58,57,55,
JOTR-BR,O3_PPB,4/7/1995 12:00:00 AM,52,53,49,47,48,-999,47,49,51,52,46,47,49,49,53,63,74,66,63,58,57,48,42,42,
JOTR-BR,O3_PPB,4/8/1995 12:00:00 AM,42,37,36,36,33,-999,34,34,36,42,49,53,53,57,59,59,60,56,53,51,49,49,47,46,
JOTR-BR,O3_PPB,4/9/1995 12:00:00 AM,43,46,51,53,59,-999,55,54,53,51,52,53,53,53,53,52,52,50,48,47,46,49,48,47,
JOTR-BR,O3_PPB,4/10/1995 12:00:00 AM,45,46,45,44,44,-999,45,46,46,47,48,49,50,51,54,56,56,55,53,51,49,50,50,50,
JOTR-BR,O3_PPB,4/11/1995 12:00:00 AM,49,47,49,47,-999,-999,48,50,51,51,51,-999,48,49,50,50,50,48,56,62,59,59,60,61,
JOTR-BR,O3_PPB,4/12/1995 12:00:00 AM,59,56,52,51,49,-999,47,48,45,51,53,55,60,66,71,73,76,75,78,87,83,69,61,57,
JOTR-BR,O3_PPB,4/13/1995 12:00:00 AM,52,51,53,51,47,-999,43,46,49,50,47,43,45,51,67,66,45,44,48,36,36,49,49,44,
JOTR-BR,O3_PPB,4/14/1995 12:00:00 AM,44,48,52,50,49,-999,51,51,52,52,53,54,55,56,56,56,56,54,49,48,46,48,44,43,
JOTR-BR,O3_PPB,4/15/1995 12:00:00 AM,46,43,44,42,42,-999,43,47,50,57,59,62,63,64,66,66,64,61,58,58,57,56,56,54,
JOTR-BR,O3_PPB,4/16/1995 12:00:00 AM,53,55,55,53,53,-999,51,50,50,48,46,47,50,50,52,48,42,40,40,37,40,41,37,38,
JOTR-BR,O3_PPB,4/17/1995 12:00:00 AM,39,39,39,41,40,-999,41,43,45,47,48,49,50,51,51,49,47,46,44,44,45,45,44,42,
JOTR-BR,O3_PPB,4/18/1995 12:00:00 AM,40,41,40,40,-999,-999,-999,45,44,46,46,45,47,50,49,48,46,43,40,34,33,35,34,34,
JOTR-BR,O3_PPB,4/19/1995 12:00:00 AM,37,34,34,34,33,-999,38,42,44,47,50,52,54,55,55,55,56,53,49,49,47,45,45,48,
JOTR-BR,O3_PPB,4/20/1995 12:00:00 AM,50,48,47,49,47,-999,50,53,52,51,50,51,52,53,52,54,50,45,41,40,40,40,43,50,
JOTR-BR,O3_PPB,4/21/1995 12:00:00 AM,54,53,53,52,51,-999,48,46,46,46,49,49,49,49,49,48,46,44,41,40,39,39,39,41,
JOTR-BR,O3_PPB,4/22/1995 12:00:00 AM,41,41,40,40,42,-999,43,44,45,46,48,50,51,51,51,52,53,52,48,46,48,46,45,45,
JOTR-BR,O3_PPB,4/23/1995 12:00:00 AM,46,45,45,44,43,-999,42,44,46,49,52,55,57,58,59,58,56,56,52,51,49,50,50,50,
JOTR-BR,O3_PPB,4/24/1995 12:00:00 AM,50,49,48,49,49,-999,47,48,49,49,49,50,51,51,51,53,52,56,71,67,66,65,64,63,
JOTR-BR,O3_PPB,4/25/1995 12:00:00 AM,64,65,69,68,-999,-999,60,63,64,66,67,71,74,-999,-999,96,100,96,88,81,77,73,69,65,
JOTR-BR,O3_PPB,4/26/1995 12:00:00 AM,63,62,58,55,54,-999,54,58,65,68,69,72,80,85,85,83,72,70,71,66,64,61,53,53,
JOTR-BR,O3_PPB,4/27/1995 12:00:00 AM,54,57,64,63,56,-999,53,51,51,55,55,55,55,54,58,63,75,75,72,68,49,43,44,45,
JOTR-BR,O3_PPB,4/28/1995 12:00:00 AM,43,42,42,41,39,-999,41,45,46,49,49,49,52,56,54,54,59,59,53,43,39,40,38,37,
JOTR-BR,O3_PPB,4/29/1995 12:00:00 AM,35,33,32,32,32,-999,35,43,43,45,45,42,50,55,54,50,50,51,55,53,49,41,40,35,
JOTR-BR,O3_PPB,4/30/1995 12:00:00 AM,35,33,30,30,30,-999,27,29,31,38,42,48,50,53,58,62,63,61,54,50,44,39,35,38,
JOTR-BR,O3_PPB,5/1/1995 12:00:00 AM,37,36,37,39,38,-999,34,36,38,40,42,44,48,53,52,42,38,36,37,39,38,40,41,42,
JOTR-BR,O3_PPB,5/2/1995 12:00:00 AM,43,38,32,29,-999,-999,35,38,42,-999,45,49,-999,60,63,63,61,57,52,48,50,49,44,44,
JOTR-BR,O3_PPB,5/3/1995 12:00:00 AM,46,48,49,50,52,-999,51,52,52,53,54,54,61,65,65,65,67,68,68,66,64,64,63,61,
JOTR-BR,O3_PPB,5/4/1995 12:00:00 AM,61,62,61,61,62,-999,65,60,57,54,58,57,54,55,57,57,56,52,47,44,43,44,45,45,
JOTR-BR,O3_PPB,5/5/1995 12:00:00 AM,44,44,43,45,45,-999,45,45,46,47,48,49,51,53,53,54,53,53,51,53,52,51,50,51,
JOTR-BR,O3_PPB,5/6/1995 12:00:00 AM,52,48,49,51,48,-999,52,51,51,52,52,54,54,55,55,52,50,49,46,44,41,39,38,37,
JOTR-BR,O3_PPB,5/7/1995 12:00:00 AM,37,35,33,35,36,-999,39,40,42,46,48,48,48,48,49,47,46,44,43,42,41,40,40,40,
JOTR-BR,O3_PPB,5/8/1995 12:00:00 AM,39,39,37,35,34,-999,42,43,44,46,47,49,50,51,53,55,55,52,50,51,50,47,47,47,
JOTR-BR,O3_PPB,5/9/1995 12:00:00 AM,48,48,48,48,-999,-999,46,49,52,52,54,54,57,64,71,76,75,81,83,76,72,67,62,64,
JOTR-BR,O3_PPB,5/10/1995 12:00:00 AM,60,57,57,61,57,-999,56,56,58,63,67,68,70,72,75,78,86,87,82,71,70,74,71,72,
JOTR-BR,O3_PPB,5/11/1995 12:00:00 AM,73,68,62,60,60,-999,61,66,65,61,60,61,64,64,81,90,93,91,84,78,74,67,60,57,
JOTR-BR,O3_PPB,5/12/1995 12:00:00 AM,54,52,52,50,50,-999,47,50,53,54,56,60,65,65,65,69,67,64,59,54,53,52,49,47,
JOTR-BR,O3_PPB,5/13/1995 12:00:00 AM,41,37,40,43,41,-999,39,40,39,40,49,55,49,48,48,47,50,51,50,48,48,48,48,49,
JOTR-BR,O3_PPB,5/14/1995 12:00:00 AM,49,50,50,48,48,-999,49,48,48,50,51,52,54,54,51,51,51,50,47,47,48,47,45,45,
JOTR-BR,O3_PPB,5/15/1995 12:00:00 AM,45,45,46,47,47,-999,47,46,47,48,49,49,48,49,51,51,52,51,50,50,48,50,51,48,
JOTR-BR,O3_PPB,5/16/1995 12:00:00 AM,45,43,45,45,-999,-999,46,49,52,56,58,55,57,59,58,57,53,48,42,41,44,40,41,45,
JOTR-BR,O3_PPB,5/17/1995 12:00:00 AM,43,46,48,49,48,-999,49,49,51,55,58,59,58,58,59,60,61,62,62,60,59,58,58,59,
JOTR-BR,O3_PPB,5/18/1995 12:00:00 AM,61,60,58,56,53,-999,53,60,61,-999,-999,69,70,77,77,73,72,73,88,86,82,77,75,73,
JOTR-BR,O3_PPB,5/19/1995 12:00:00 AM,70,61,61,64,63,-999,62,73,71,64,65,67,71,73,74,71,94,104,101,84,70,65,61,60,
JOTR-BR,O3_PPB,5/20/1995 12:00:00 AM,59,58,56,57,54,-999,56,57,67,60,61,63,62,65,74,79,85,77,77,74,71,72,71,71,
JOTR-BR,O3_PPB,5/21/1995 12:00:00 AM,71,69,71,69,68,-999,71,71,70,70,69,71,72,73,73,74,77,78,78,79,77,75,76,77,
JOTR-BR,O3_PPB,5/22/1995 12:00:00 AM,76,72,71,70,67,-999,61,63,68,68,63,63,63,62,59,58,57,55,51,47,46,45,47,43,
JOTR-BR,O3_PPB,5/23/1995 12:00:00 AM,45,47,47,47,-999,-999,51,52,54,56,57,56,57,58,58,-999,57,54,52,48,48,49,48,47,
JOTR-BR,O3_PPB,5/24/1995 12:00:00 AM,51,47,45,44,43,-999,49,52,54,56,58,59,58,57,56,58,58,57,53,52,50,46,47,51,
JOTR-BR,O3_PPB,5/25/1995 12:00:00 AM,48,50,48,46,46,-999,51,53,55,54,54,53,54,57,64,64,62,61,62,59,56,55,53,50,
JOTR-BR,O3_PPB,5/26/1995 12:00:00 AM,49,47,46,44,43,-999,44,46,47,48,49,50,53,57,64,78,83,75,69,61,64,66,67,72,
JOTR-BR,O3_PPB,5/27/1995 12:00:00 AM,69,65,66,58,54,-999,54,59,61,64,69,73,76,66,61,63,66,72,73,60,61,54,50,52,
JOTR-BR,O3_PPB,5/28/1995 12:00:00 AM,52,52,55,54,53,-999,54,55,57,59,60,59,61,61,59,58,58,57,54,51,48,47,46,46,
JOTR-BR,O3_PPB,5/29/1995 12:00:00 AM,46,47,47,45,44,-999,50,51,51,53,55,53,53,54,55,56,57,56,83,95,98,89,91,87,
JOTR-BR,O3_PPB,5/30/1995 12:00:00 AM,75,67,65,64,-999,-999,65,69,69,68,66,64,-999,-999,76,80,97,99,97,93,91,87,84,76,
JOTR-BR,O3_PPB,5/31/1995 12:00:00 AM,73,72,67,69,70,-999,70,75,74,66,65,68,73,76,80,82,90,100,105,101,83,84,82,73,
JOTR-BR,O3_PPB,6/1/1995 12:00:00 AM,56,52,46,45,48,-999,57,62,62,72,74,59,48,48,44,45,46,45,42,43,41,41,42,45,
JOTR-BR,O3_PPB,6/2/1995 12:00:00 AM,59,66,63,64,67,-999,62,61,62,63,63,64,66,68,67,64,68,66,61,56,52,49,44,42,
JOTR-BR,O3_PPB,6/3/1995 12:00:00 AM,41,39,40,41,42,-999,46,50,53,56,58,58,58,61,67,67,68,69,64,61,60,56,55,54,
JOTR-BR,O3_PPB,6/4/1995 12:00:00 AM,54,53,54,55,55,-999,54,57,59,58,58,68,80,79,80,78,78,77,73,65,61,62,60,58,
JOTR-BR,O3_PPB,6/5/1995 12:00:00 AM,60,61,60,59,56,-999,51,59,64,64,63,55,56,69,80,87,95,100,99,81,67,64,62,59,
JOTR-BR,O3_PPB,6/6/1995 12:00:00 AM,58,57,56,55,-999,-999,54,55,55,56,58,63,-999,-999,91,91,90,88,79,75,79,79,68,54,
JOTR-BR,O3_PPB,6/7/1995 12:00:00 AM,52,51,45,45,45,-999,42,42,45,57,59,58,59,59,58,55,54,52,50,47,46,46,46,45,
