Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-BR,06-071-9002,PST,116.3906,34.0714,1244,Joshua Tree National Park - Black Rock
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
JOTR-BR,O3_PPB,1/1/2015 12:00:00 AM,41,41,-999,41,42,41,42,40,40,42,42,42,42,43,43,42,40,39,39,40,40,41,41,41,
JOTR-BR,O3_PPB,1/2/2015 12:00:00 AM,41,40,-999,40,40,39,39,39,39,40,40,41,41,41,41,41,40,37,36,36,37,36,37,36,
JOTR-BR,O3_PPB,1/3/2015 12:00:00 AM,36,36,-999,35,36,35,36,37,38,40,39,38,42,39,42,42,40,38,38,36,35,35,35,34,
JOTR-BR,O3_PPB,1/4/2015 12:00:00 AM,33,33,-999,32,36,36,35,36,37,39,40,37,39,39,40,39,36,32,34,35,38,38,38,37,
JOTR-BR,O3_PPB,1/5/2015 12:00:00 AM,37,36,-999,40,41,41,41,42,43,43,43,43,42,42,41,40,38,37,37,37,38,37,38,37,
JOTR-BR,O3_PPB,1/6/2015 12:00:00 AM,38,36,-999,36,36,35,36,36,-999,-999,-999,39,39,39,39,38,35,34,34,34,34,35,34,34,
JOTR-BR,O3_PPB,1/7/2015 12:00:00 AM,33,31,-999,32,32,32,32,31,32,34,35,35,36,37,38,36,34,32,33,32,34,34,34,32,
JOTR-BR,O3_PPB,1/8/2015 12:00:00 AM,34,33,-999,33,32,33,33,33,33,34,35,37,39,40,41,40,37,31,30,29,29,31,34,36,
JOTR-BR,O3_PPB,1/9/2015 12:00:00 AM,36,36,-999,35,36,37,36,36,36,39,40,42,44,45,45,44,41,40,43,40,41,43,48,44,
JOTR-BR,O3_PPB,1/10/2015 12:00:00 AM,42,44,-999,45,45,46,46,46,48,49,48,49,50,51,52,55,55,55,53,55,54,54,56,57,
JOTR-BR,O3_PPB,1/11/2015 12:00:00 AM,55,51,-999,46,45,40,38,35,36,39,35,33,31,33,34,35,33,34,34,32,31,33,33,33,
JOTR-BR,O3_PPB,1/12/2015 12:00:00 AM,33,32,-999,33,34,30,30,30,31,33,34,34,35,36,36,37,34,32,22,18,21,22,25,24,
JOTR-BR,O3_PPB,1/13/2015 12:00:00 AM,22,26,-999,31,33,36,34,35,37,39,41,42,43,44,-999,43,42,38,38,37,36,35,33,33,
JOTR-BR,O3_PPB,1/14/2015 12:00:00 AM,32,32,-999,31,31,32,32,33,33,35,36,37,38,39,39,39,38,36,35,34,35,34,35,35,
JOTR-BR,O3_PPB,1/15/2015 12:00:00 AM,35,33,-999,34,34,33,32,31,35,37,38,38,39,40,39,39,37,32,33,33,33,34,35,35,
JOTR-BR,O3_PPB,1/16/2015 12:00:00 AM,36,37,-999,35,35,35,37,36,37,40,40,41,42,42,43,43,41,37,34,36,37,37,37,36,
JOTR-BR,O3_PPB,1/17/2015 12:00:00 AM,36,36,-999,36,35,35,36,37,39,41,43,43,44,45,46,45,41,36,37,39,39,39,39,39,
JOTR-BR,O3_PPB,1/18/2015 12:00:00 AM,38,38,-999,38,38,39,38,39,40,40,42,42,43,43,44,44,41,36,36,37,38,38,36,38,
JOTR-BR,O3_PPB,1/19/2015 12:00:00 AM,36,36,-999,41,40,36,37,38,38,40,39,43,41,42,44,44,43,42,39,38,39,39,39,38,
JOTR-BR,O3_PPB,1/20/2015 12:00:00 AM,38,38,-999,36,35,37,37,37,40,41,45,46,45,42,44,43,40,39,36,35,34,37,36,35,
JOTR-BR,O3_PPB,1/21/2015 12:00:00 AM,32,28,-999,32,33,34,35,35,36,35,35,37,38,40,42,42,41,41,40,39,40,41,40,41,
JOTR-BR,O3_PPB,1/22/2015 12:00:00 AM,41,41,-999,40,40,40,39,39,40,41,41,41,42,43,43,44,43,41,41,42,42,40,40,39,
JOTR-BR,O3_PPB,1/23/2015 12:00:00 AM,40,41,-999,39,39,39,40,42,42,44,44,44,44,42,42,42,40,39,37,37,37,37,38,37,
JOTR-BR,O3_PPB,1/24/2015 12:00:00 AM,37,38,-999,36,36,36,35,36,36,38,39,41,42,42,43,43,41,40,40,39,39,39,39,39,
JOTR-BR,O3_PPB,1/25/2015 12:00:00 AM,38,38,-999,38,38,38,38,38,37,37,37,37,37,38,39,38,37,35,35,36,35,34,34,35,
JOTR-BR,O3_PPB,1/26/2015 12:00:00 AM,35,36,-999,36,36,35,34,33,34,39,39,37,36,35,35,33,32,30,30,29,29,33,32,32,
JOTR-BR,O3_PPB,1/27/2015 12:00:00 AM,32,33,-999,33,33,33,33,33,33,33,32,32,37,37,-999,-999,38,36,26,22,22,24,24,26,
JOTR-BR,O3_PPB,1/28/2015 12:00:00 AM,27,25,-999,28,30,30,29,31,34,37,39,41,42,44,44,44,42,39,34,34,34,32,34,35,
JOTR-BR,O3_PPB,1/29/2015 12:00:00 AM,34,34,-999,34,35,33,33,33,34,36,36,36,36,37,37,36,35,32,34,32,33,36,36,36,
JOTR-BR,O3_PPB,1/30/2015 12:00:00 AM,37,38,-999,33,32,33,33,33,33,34,34,35,35,36,36,36,34,28,28,29,29,29,28,27,
JOTR-BR,O3_PPB,1/31/2015 12:00:00 AM,28,26,-999,28,28,28,28,27,27,27,27,27,28,28,29,29,30,29,28,29,30,30,31,31,
JOTR-BR,O3_PPB,2/1/2015 12:00:00 AM,31,31,-999,32,32,33,33,33,34,37,38,39,41,43,44,45,42,34,38,38,39,36,36,35,
JOTR-BR,O3_PPB,2/2/2015 12:00:00 AM,35,36,-999,35,37,38,39,40,43,44,44,45,47,48,48,47,45,37,43,43,39,37,38,37,
JOTR-BR,O3_PPB,2/3/2015 12:00:00 AM,36,34,-999,34,34,33,34,35,39,35,36,38,41,42,-999,45,-999,43,37,38,33,30,30,28,
JOTR-BR,O3_PPB,2/4/2015 12:00:00 AM,29,26,-999,29,32,31,30,32,31,33,33,36,40,47,56,58,54,57,49,48,47,49,48,45,
JOTR-BR,O3_PPB,2/5/2015 12:00:00 AM,40,39,-999,36,36,36,36,36,38,41,45,45,48,48,48,51,49,47,41,39,38,38,41,42,
JOTR-BR,O3_PPB,2/6/2015 12:00:00 AM,43,43,-999,42,41,40,40,40,42,43,41,40,42,41,41,40,40,42,44,45,41,32,30,28,
JOTR-BR,O3_PPB,2/7/2015 12:00:00 AM,27,29,-999,37,39,40,41,40,41,38,35,36,38,43,44,43,35,29,32,36,34,31,27,25,
JOTR-BR,O3_PPB,2/8/2015 12:00:00 AM,26,22,-999,23,28,34,40,46,31,31,34,40,42,39,38,37,38,38,37,34,33,32,31,31,
JOTR-BR,O3_PPB,2/9/2015 12:00:00 AM,32,32,-999,27,25,27,29,26,29,30,34,39,42,44,52,-999,56,57,55,55,55,58,60,57,
JOTR-BR,O3_PPB,2/10/2015 12:00:00 AM,54,47,43,43,36,41,43,42,42,43,43,43,44,44,45,46,44,40,40,40,40,40,41,42,
JOTR-BR,O3_PPB,2/11/2015 12:00:00 AM,43,43,43,43,43,42,42,41,41,42,43,44,46,47,47,47,47,44,44,45,45,43,43,42,
JOTR-BR,O3_PPB,2/12/2015 12:00:00 AM,42,41,41,40,39,40,40,41,42,44,44,45,47,47,47,48,47,45,44,44,42,43,44,45,
JOTR-BR,O3_PPB,2/13/2015 12:00:00 AM,44,45,45,44,43,42,44,44,45,46,46,47,47,47,48,49,48,44,43,42,43,43,43,43,
JOTR-BR,O3_PPB,2/14/2015 12:00:00 AM,46,47,46,46,45,44,45,48,49,50,51,51,50,50,51,51,50,47,50,51,55,53,50,49,
JOTR-BR,O3_PPB,2/15/2015 12:00:00 AM,47,45,48,47,49,49,49,48,49,51,51,53,52,52,53,51,49,46,44,41,40,37,37,37,
JOTR-BR,O3_PPB,2/16/2015 12:00:00 AM,38,39,36,37,38,39,40,42,46,46,47,49,54,57,60,64,66,66,61,54,51,49,46,44,
JOTR-BR,O3_PPB,2/17/2015 12:00:00 AM,43,44,45,43,40,40,38,39,40,40,40,50,54,53,53,54,53,48,43,44,46,45,46,46,
JOTR-BR,O3_PPB,2/18/2015 12:00:00 AM,46,45,44,45,45,48,48,46,49,51,52,55,56,58,59,60,60,57,55,54,56,57,53,50,
JOTR-BR,O3_PPB,2/19/2015 12:00:00 AM,49,46,48,48,49,49,50,47,50,52,52,51,51,54,53,55,58,57,55,53,51,50,51,52,
JOTR-BR,O3_PPB,2/20/2015 12:00:00 AM,46,49,48,50,49,49,50,50,48,50,51,52,52,52,52,53,53,54,53,51,51,51,52,53,
JOTR-BR,O3_PPB,2/21/2015 12:00:00 AM,52,50,46,48,48,49,50,49,50,51,53,53,52,52,53,53,54,54,53,51,52,50,48,45,
JOTR-BR,O3_PPB,2/22/2015 12:00:00 AM,43,43,41,43,41,42,43,45,46,46,47,46,47,47,45,44,42,41,41,39,37,38,37,42,
JOTR-BR,O3_PPB,2/23/2015 12:00:00 AM,43,45,47,46,47,47,39,32,37,38,36,35,35,37,37,36,35,36,37,38,39,37,36,34,
JOTR-BR,O3_PPB,2/24/2015 12:00:00 AM,34,36,36,35,35,35,36,37,39,39,41,43,44,45,46,-999,47,46,45,46,47,48,46,46,
JOTR-BR,O3_PPB,2/25/2015 12:00:00 AM,42,44,44,44,46,44,43,43,46,48,48,50,50,51,51,51,50,46,43,43,44,42,40,43,
JOTR-BR,O3_PPB,2/26/2015 12:00:00 AM,44,45,48,44,46,47,46,46,46,48,49,52,53,55,56,55,54,51,46,47,47,42,40,47,
JOTR-BR,O3_PPB,2/27/2015 12:00:00 AM,44,42,46,43,43,47,47,43,44,49,52,54,54,54,53,51,50,49,47,44,44,45,45,46,
JOTR-BR,O3_PPB,2/28/2015 12:00:00 AM,46,46,46,46,44,44,43,43,45,46,46,45,45,45,46,44,44,43,43,43,44,42,43,43,
JOTR-BR,O3_PPB,3/1/2015 12:00:00 AM,42,43,43,44,40,35,36,41,41,41,41,41,41,41,40,39,42,45,43,41,42,45,44,44,
JOTR-BR,O3_PPB,3/2/2015 12:00:00 AM,45,45,45,43,43,44,42,42,41,41,41,42,43,43,43,46,44,44,41,40,40,40,40,41,
JOTR-BR,O3_PPB,3/3/2015 12:00:00 AM,40,35,36,35,32,32,34,37,41,-999,-999,-999,49,50,51,51,51,44,40,38,36,36,38,37,
JOTR-BR,O3_PPB,3/4/2015 12:00:00 AM,37,36,33,34,38,39,38,43,47,48,49,51,51,52,51,51,51,49,47,46,46,46,46,46,
JOTR-BR,O3_PPB,3/5/2015 12:00:00 AM,46,46,45,43,42,41,40,43,46,46,47,49,49,50,50,50,50,49,46,46,45,45,44,43,
JOTR-BR,O3_PPB,3/6/2015 12:00:00 AM,42,44,45,45,44,43,43,43,44,46,47,47,49,50,51,51,51,49,45,44,42,42,42,42,
JOTR-BR,O3_PPB,3/7/2015 12:00:00 AM,43,46,46,47,47,47,46,46,46,49,51,52,52,52,53,54,55,52,48,47,46,47,47,47,
JOTR-BR,O3_PPB,3/8/2015 12:00:00 AM,45,44,46,45,44,44,43,44,45,48,48,48,48,49,52,54,59,62,61,58,55,49,47,43,
JOTR-BR,O3_PPB,3/9/2015 12:00:00 AM,44,45,47,49,48,49,49,51,50,49,49,49,49,48,50,51,50,48,47,46,45,43,44,44,
JOTR-BR,O3_PPB,3/10/2015 12:00:00 AM,43,46,46,44,44,44,44,45,49,50,50,51,51,-999,53,53,53,48,50,52,56,54,54,53,
JOTR-BR,O3_PPB,3/11/2015 12:00:00 AM,52,52,52,53,54,55,58,54,54,55,56,57,57,56,58,59,59,55,53,52,53,50,48,42,
JOTR-BR,O3_PPB,3/12/2015 12:00:00 AM,45,46,45,44,44,45,45,48,49,50,51,52,53,53,53,54,54,51,47,44,43,43,42,42,
JOTR-BR,O3_PPB,3/13/2015 12:00:00 AM,44,44,43,42,41,40,40,41,43,44,47,49,50,50,51,52,53,53,50,49,48,49,48,47,
JOTR-BR,O3_PPB,3/14/2015 12:00:00 AM,46,45,44,44,44,44,44,45,47,48,49,51,53,54,55,55,55,54,49,48,49,49,50,51,
JOTR-BR,O3_PPB,3/15/2015 12:00:00 AM,51,50,50,49,50,51,49,50,52,55,54,57,59,62,60,59,58,57,54,51,51,52,52,53,
JOTR-BR,O3_PPB,3/16/2015 12:00:00 AM,52,51,50,49,50,50,50,52,55,56,56,57,57,59,60,61,61,59,58,56,58,59,58,55,
JOTR-BR,O3_PPB,3/17/2015 12:00:00 AM,54,53,51,51,53,51,51,51,50,57,58,61,-999,63,63,65,70,66,64,63,62,61,59,57,
JOTR-BR,O3_PPB,3/18/2015 12:00:00 AM,56,57,58,56,55,55,55,55,56,57,57,60,59,60,59,59,60,58,59,61,58,55,56,55,
JOTR-BR,O3_PPB,3/19/2015 12:00:00 AM,53,53,53,54,52,50,49,53,55,57,57,57,58,59,56,56,55,51,51,50,50,46,46,45,
JOTR-BR,O3_PPB,3/20/2015 12:00:00 AM,46,46,45,47,46,46,45,49,50,51,52,54,55,55,56,55,55,63,57,56,59,60,58,56,
JOTR-BR,O3_PPB,3/21/2015 12:00:00 AM,56,57,59,58,58,57,57,58,57,57,57,58,60,57,61,69,67,62,56,55,57,54,52,54,
JOTR-BR,O3_PPB,3/22/2015 12:00:00 AM,53,53,54,54,54,53,54,54,54,54,54,54,53,48,46,49,54,52,50,50,50,51,51,50,
JOTR-BR,O3_PPB,3/23/2015 12:00:00 AM,49,49,51,51,49,51,50,49,50,49,49,49,50,52,53,56,61,61,60,57,53,47,47,47,
JOTR-BR,O3_PPB,3/24/2015 12:00:00 AM,43,43,42,41,43,44,41,41,43,46,46,47,48,-999,-999,-999,-999,50,49,47,43,43,43,43,
JOTR-BR,O3_PPB,3/25/2015 12:00:00 AM,43,43,44,44,43,42,42,42,42,42,42,43,44,43,43,42,42,42,41,41,39,39,39,38,
JOTR-BR,O3_PPB,3/26/2015 12:00:00 AM,38,38,38,38,38,38,38,39,40,41,42,42,44,44,45,46,46,45,41,41,42,42,42,43,
JOTR-BR,O3_PPB,3/27/2015 12:00:00 AM,42,43,43,43,43,43,42,46,47,48,49,49,50,52,55,58,61,64,63,61,72,73,71,71,
JOTR-BR,O3_PPB,3/28/2015 12:00:00 AM,68,69,68,64,64,62,63,65,66,67,66,65,65,67,62,65,69,75,69,67,67,67,64,61,
JOTR-BR,O3_PPB,3/29/2015 12:00:00 AM,56,55,55,54,56,56,58,57,58,61,64,60,58,60,58,56,55,54,52,55,59,66,68,65,
JOTR-BR,O3_PPB,3/30/2015 12:00:00 AM,57,54,54,57,58,58,56,61,63,64,61,58,60,61,61,64,66,72,70,69,68,67,66,65,
JOTR-BR,O3_PPB,3/31/2015 12:00:00 AM,63,60,60,59,57,57,57,58,57,56,56,56,57,58,64,72,76,72,65,64,66,68,66,63,
JOTR-BR,O3_PPB,4/1/2015 12:00:00 AM,62,61,61,58,57,58,59,60,61,61,61,62,62,63,65,68,71,73,74,72,69,66,64,64,
JOTR-BR,O3_PPB,4/2/2015 12:00:00 AM,63,61,60,56,55,50,48,52,57,55,56,57,57,56,56,58,58,56,53,51,50,50,50,50,
JOTR-BR,O3_PPB,4/3/2015 12:00:00 AM,50,50,51,50,49,48,47,48,49,49,50,51,52,53,54,54,55,54,49,48,49,50,50,51,
JOTR-BR,O3_PPB,4/4/2015 12:00:00 AM,50,51,52,52,53,53,53,55,57,61,60,61,62,64,66,67,69,72,66,64,66,64,64,63,
JOTR-BR,O3_PPB,4/5/2015 12:00:00 AM,65,63,63,62,61,58,57,61,61,63,62,61,63,66,65,63,63,62,62,62,61,64,65,64,
JOTR-BR,O3_PPB,4/6/2015 12:00:00 AM,53,49,51,50,51,50,50,51,51,50,50,54,56,58,59,59,57,57,58,61,62,65,62,66,
JOTR-BR,O3_PPB,4/7/2015 12:00:00 AM,59,56,53,50,50,50,50,53,55,56,59,56,54,-999,-999,56,54,51,50,49,47,46,45,45,
JOTR-BR,O3_PPB,4/8/2015 12:00:00 AM,49,50,51,47,45,42,44,49,51,52,54,54,53,55,56,56,57,56,53,53,52,51,50,51,
JOTR-BR,O3_PPB,4/9/2015 12:00:00 AM,53,53,51,50,49,50,51,55,57,56,56,57,59,62,63,64,65,64,62,59,60,59,58,58,
JOTR-BR,O3_PPB,4/10/2015 12:00:00 AM,59,58,59,58,59,60,58,59,61,61,60,62,63,66,69,70,70,69,69,67,67,67,65,63,
JOTR-BR,O3_PPB,4/11/2015 12:00:00 AM,60,58,53,55,59,60,63,66,68,68,70,71,73,75,76,74,75,82,81,78,73,69,68,65,
JOTR-BR,O3_PPB,4/12/2015 12:00:00 AM,62,62,63,61,60,61,60,63,64,64,66,67,66,67,66,64,64,62,70,74,79,78,78,75,
JOTR-BR,O3_PPB,4/13/2015 12:00:00 AM,75,76,74,71,69,70,69,66,64,61,62,67,69,71,75,77,74,75,74,71,71,68,64,62,
JOTR-BR,O3_PPB,4/14/2015 12:00:00 AM,60,59,60,58,58,58,57,57,58,-999,61,59,62,63,67,75,74,71,71,69,66,60,61,63,
JOTR-BR,O3_PPB,4/15/2015 12:00:00 AM,62,60,58,56,55,54,54,54,54,54,54,55,56,55,56,-999,-999,55,54,54,53,52,51,52,
JOTR-BR,O3_PPB,4/16/2015 12:00:00 AM,52,48,52,54,51,50,48,49,49,49,50,53,55,57,57,57,57,56,53,49,49,51,55,55,
JOTR-BR,O3_PPB,4/17/2015 12:00:00 AM,56,55,53,50,49,50,52,53,54,61,58,57,58,58,57,59,59,59,64,62,62,60,58,62,
JOTR-BR,O3_PPB,4/18/2015 12:00:00 AM,61,60,61,61,59,59,58,59,60,60,65,69,68,68,69,73,75,79,81,78,77,75,70,66,
JOTR-BR,O3_PPB,4/19/2015 12:00:00 AM,65,63,61,57,57,57,58,62,64,68,71,74,74,71,74,74,76,80,97,93,88,80,78,74,
JOTR-BR,O3_PPB,4/20/2015 12:00:00 AM,71,69,67,68,71,72,71,73,73,74,74,74,76,78,78,80,79,76,74,70,70,69,70,69,
JOTR-BR,O3_PPB,4/21/2015 12:00:00 AM,69,66,63,63,63,64,64,-999,-999,-999,-999,-999,65,65,64,-999,65,65,62,57,53,54,55,57,
JOTR-BR,O3_PPB,4/22/2015 12:00:00 AM,56,59,59,58,54,51,54,57,57,58,56,54,57,58,64,65,-999,-999,56,58,60,55,54,51,
JOTR-BR,O3_PPB,4/23/2015 12:00:00 AM,50,50,56,56,51,52,52,56,-999,-999,-999,56,59,61,61,61,60,58,54,51,51,52,51,50,
JOTR-BR,O3_PPB,4/24/2015 12:00:00 AM,50,48,45,46,45,49,48,49,50,51,53,53,51,50,49,47,45,44,42,42,42,41,41,41,
JOTR-BR,O3_PPB,4/25/2015 12:00:00 AM,40,38,38,40,40,39,39,37,37,40,42,42,43,43,42,39,33,30,30,44,38,43,47,48,
JOTR-BR,O3_PPB,4/26/2015 12:00:00 AM,46,47,48,53,53,52,52,51,52,52,53,54,56,59,60,58,57,54,53,50,49,50,48,47,
JOTR-BR,O3_PPB,4/27/2015 12:00:00 AM,49,51,62,62,60,59,58,57,57,57,56,58,58,58,56,55,55,56,53,52,51,49,51,52,
JOTR-BR,O3_PPB,4/28/2015 12:00:00 AM,52,52,52,51,52,52,54,55,54,53,54,55,57,-999,60,62,63,62,59,55,53,53,54,56,
JOTR-BR,O3_PPB,4/29/2015 12:00:00 AM,61,60,62,64,63,61,62,62,62,62,62,63,66,67,67,68,66,63,57,60,71,71,72,70,
JOTR-BR,O3_PPB,4/30/2015 12:00:00 AM,72,71,70,68,64,64,66,67,70,67,67,69,70,73,77,77,79,88,84,77,74,72,68,66,
JOTR-BR,O3_PPB,5/1/2015 12:00:00 AM,65,66,64,61,59,60,60,64,63,62,62,62,63,64,66,66,69,78,77,70,65,62,60,58,
JOTR-BR,O3_PPB,5/2/2015 12:00:00 AM,56,53,54,53,54,54,56,57,59,59,62,67,68,68,68,71,75,72,69,62,58,57,55,57,
JOTR-BR,O3_PPB,5/3/2015 12:00:00 AM,55,54,49,50,51,51,54,56,55,57,58,61,60,62,63,64,62,64,66,62,58,58,56,55,
JOTR-BR,O3_PPB,5/4/2015 12:00:00 AM,55,53,48,49,49,49,50,52,53,53,55,53,57,59,61,59,58,59,58,56,54,54,53,50,
JOTR-BR,O3_PPB,5/5/2015 12:00:00 AM,48,48,49,49,48,50,50,52,53,-999,-999,54,-999,58,59,60,61,61,60,62,61,61,62,60,
JOTR-BR,O3_PPB,5/6/2015 12:00:00 AM,61,60,61,57,56,58,59,61,61,60,59,59,60,61,62,63,62,60,57,53,54,55,53,50,
JOTR-BR,O3_PPB,5/7/2015 12:00:00 AM,46,45,47,47,48,48,49,50,53,54,55,56,57,58,57,55,53,51,51,52,52,51,50,50,
JOTR-BR,O3_PPB,5/8/2015 12:00:00 AM,51,51,50,50,49,48,49,49,49,51,51,53,53,52,51,51,52,51,50,51,52,52,50,52,
JOTR-BR,O3_PPB,5/9/2015 12:00:00 AM,49,49,48,48,47,48,54,54,54,53,55,55,57,58,58,57,56,56,54,57,58,56,55,52,
JOTR-BR,O3_PPB,5/10/2015 12:00:00 AM,52,52,50,52,50,50,54,58,58,58,56,55,56,56,57,59,59,70,77,76,75,71,68,65,
JOTR-BR,O3_PPB,5/11/2015 12:00:00 AM,65,64,61,58,59,59,61,63,62,61,61,63,65,67,68,72,81,80,75,70,67,65,64,63,
JOTR-BR,O3_PPB,5/12/2015 12:00:00 AM,62,62,63,63,63,63,62,63,63,64,65,64,67,-999,67,64,62,60,57,68,75,79,78,76,
JOTR-BR,O3_PPB,5/13/2015 12:00:00 AM,77,78,75,78,78,76,74,73,72,72,70,65,57,54,55,55,56,56,54,53,50,46,45,45,
JOTR-BR,O3_PPB,5/14/2015 12:00:00 AM,50,49,46,52,64,64,65,63,63,63,59,55,52,55,49,46,46,46,49,52,54,53,56,53,
JOTR-BR,O3_PPB,5/15/2015 12:00:00 AM,55,57,59,58,57,57,58,57,54,52,50,52,57,61,60,59,56,58,54,52,49,48,44,46,
JOTR-BR,O3_PPB,5/16/2015 12:00:00 AM,44,47,46,48,49,49,52,53,55,56,57,56,57,57,58,58,58,57,54,53,53,54,54,52,
JOTR-BR,O3_PPB,5/17/2015 12:00:00 AM,54,53,52,54,54,54,56,57,57,55,57,58,59,60,61,62,62,61,58,55,55,53,53,53,
JOTR-BR,O3_PPB,5/18/2015 12:00:00 AM,53,53,55,57,54,53,53,56,57,59,58,59,59,60,62,63,64,63,61,55,53,50,50,50,
JOTR-BR,O3_PPB,5/19/2015 12:00:00 AM,47,47,48,46,46,45,50,51,53,54,55,56,-999,-999,60,63,65,66,66,62,60,58,57,57,
JOTR-BR,O3_PPB,5/20/2015 12:00:00 AM,56,54,51,48,48,50,52,54,53,53,53,54,55,55,56,58,58,56,54,53,53,52,50,50,
JOTR-BR,O3_PPB,5/21/2015 12:00:00 AM,48,49,51,51,49,47,50,53,53,55,54,55,56,56,55,54,54,54,51,48,47,46,45,45,
JOTR-BR,O3_PPB,5/22/2015 12:00:00 AM,45,45,46,46,46,47,48,-999,51,51,53,54,54,52,51,48,48,45,43,42,43,43,41,41,
JOTR-BR,O3_PPB,5/23/2015 12:00:00 AM,42,41,43,43,43,44,48,51,50,51,53,52,53,52,52,51,52,50,44,41,41,44,46,47,
JOTR-BR,O3_PPB,5/24/2015 12:00:00 AM,48,46,46,44,44,45,48,49,51,52,53,54,55,56,55,55,55,57,55,55,55,55,56,56,
JOTR-BR,O3_PPB,5/25/2015 12:00:00 AM,56,54,53,52,51,53,53,55,55,57,58,59,61,62,63,63,64,66,66,64,62,60,60,59,
JOTR-BR,O3_PPB,5/26/2015 12:00:00 AM,57,55,54,55,55,53,54,58,59,60,59,60,63,67,68,68,70,69,66,64,61,60,61,62,
JOTR-BR,O3_PPB,5/27/2015 12:00:00 AM,62,62,59,57,57,55,59,62,63,65,64,66,67,68,67,70,71,71,67,62,60,59,60,61,
JOTR-BR,O3_PPB,5/28/2015 12:00:00 AM,58,57,59,60,60,61,62,63,63,64,65,70,75,77,74,74,80,88,87,85,79,75,77,77,
JOTR-BR,O3_PPB,5/29/2015 12:00:00 AM,76,75,73,70,67,69,69,72,75,75,80,80,79,80,79,78,82,87,89,86,89,89,89,88,
JOTR-BR,O3_PPB,5/30/2015 12:00:00 AM,79,75,76,75,74,73,74,72,73,74,73,68,72,71,68,68,71,62,55,51,48,53,62,71,
JOTR-BR,O3_PPB,5/31/2015 12:00:00 AM,78,88,79,80,72,69,70,69,64,54,54,55,55,57,58,67,85,76,70,69,67,66,66,65,
JOTR-BR,O3_PPB,6/1/2015 12:00:00 AM,63,61,58,55,54,54,54,53,50,50,52,53,55,60,65,69,73,72,69,61,51,47,52,56,
JOTR-BR,O3_PPB,6/2/2015 12:00:00 AM,49,48,44,45,44,47,46,47,50,54,-999,58,60,60,64,70,66,64,58,56,54,52,55,55,
JOTR-BR,O3_PPB,6/3/2015 12:00:00 AM,56,55,54,52,52,54,56,55,53,55,57,61,-999,63,62,63,67,70,65,59,59,61,63,63,
JOTR-BR,O3_PPB,6/4/2015 12:00:00 AM,62,61,58,55,57,58,57,57,57,57,56,58,61,62,62,64,65,64,62,63,67,65,64,64,
JOTR-BR,O3_PPB,6/5/2015 12:00:00 AM,64,63,61,58,57,58,63,66,68,68,67,68,69,69,69,69,73,71,63,58,59,64,67,65,
JOTR-BR,O3_PPB,6/6/2015 12:00:00 AM,63,62,63,62,61,60,65,63,66,66,68,70,72,74,74,74,74,74,74,74,73,70,69,70,
JOTR-BR,O3_PPB,6/7/2015 12:00:00 AM,69,65,65,64,64,65,68,68,67,68,69,69,70,70,72,74,74,74,71,67,68,68,69,70,
JOTR-BR,O3_PPB,6/8/2015 12:00:00 AM,72,70,65,64,64,64,69,70,69,67,62,59,62,64,59,57,55,54,53,54,52,50,50,51,
JOTR-BR,O3_PPB,6/9/2015 12:00:00 AM,51,52,50,45,50,46,39,34,35,38,41,44,46,45,45,47,44,45,42,39,38,37,44,39,
JOTR-BR,O3_PPB,6/10/2015 12:00:00 AM,38,37,36,39,38,36,44,47,51,47,42,43,47,53,55,60,56,50,50,48,45,45,45,46,
JOTR-BR,O3_PPB,6/11/2015 12:00:00 AM,45,48,52,53,50,56,62,62,65,68,69,69,70,71,73,73,74,77,77,73,69,68,67,65,
JOTR-BR,O3_PPB,6/12/2015 12:00:00 AM,62,60,62,61,59,56,56,57,57,59,60,60,60,69,73,75,73,71,69,58,51,51,47,50,
JOTR-BR,O3_PPB,6/13/2015 12:00:00 AM,50,49,50,52,51,52,56,57,58,58,62,67,67,66,67,72,74,68,64,64,65,65,65,68,
JOTR-BR,O3_PPB,6/14/2015 12:00:00 AM,66,66,65,59,58,59,63,63,64,66,67,71,72,74,75,77,75,75,75,72,70,70,73,70,
JOTR-BR,O3_PPB,6/15/2015 12:00:00 AM,66,60,60,60,60,59,60,60,60,60,63,66,67,64,63,62,63,67,69,70,64,59,57,54,
JOTR-BR,O3_PPB,6/16/2015 12:00:00 AM,49,46,51,51,52,53,55,57,58,57,56,59,64,-999,66,65,75,72,69,69,67,66,68,65,
